uid;fb_id;f_id;kb_id;ha_id;k_id;code;aufbau;zyklus;aufzaehlungspunkt;strukturtyp;sprache;bezeichnung
101m4XAAnR9T6tnXenySbZLDNPY8agprw;1;45;1;2;1;LAT.1.B.1.a;1;3;;Kompetenzstufe;DE;
101ANH3WWveZYh4eLqWHT4YCJtrDcH6ce;1;45;2;1;1;LAT.2.A.1.a;1;3;;Kompetenzstufe;DE;
1014F6f5HJPWhMnSMKhNUDeL6MbvFmvnX;1;45;2;2;1;LAT.2.B.1.a;1;3;;Kompetenzstufe;DE;
101ckgwTa88Btm8KkBXDwLPchuX6U9Mur;1;45;2;2;1;LAT.2.B.1.b;1;3;;Kompetenzstufe;DE;
101bVEMsa6aBYB2f8F4EVmfBH6SXS4ehd;1;45;2;3;2;LAT.2.C.2.a;1;3;;Kompetenzstufe;DE;
101z7tHHYzR4kMRw7JLCH4GwXBtZNnzbk;1;45;2;4;3;LAT.2.D.3.b;1;3;;Kompetenzstufe;DE;
101qC2R4JfX7WthhKftU4rpYzMRqdq6rD;1;45;3;1;1;LAT.3.A.1.b;1;3;;Kompetenzstufe;DE;
101av7HCapUnCFfD9uehEnGLVCyLNHnaC;1;45;3;1;3;LAT.3.A.3.a;1;3;;Kompetenzstufe;DE;
101zf3ywRBHFHFPFSetTw2XwmMEDLUvxd;1;45;4;1;2;LAT.4.A.2.b;1;3;;Kompetenzstufe;DE;
101Fqwe4NZbSygRrL97HVNy7x3kcd2smv;1;45;5;1;2;LAT.5.A.2.a;1;3;;Kompetenzstufe;DE;
101mDJ33SPtc8RNHm69VtTDLzEuF6RpDv;1;45;5;1;2;LAT.5.A.2.b;1;3;;Kompetenzstufe;DE;
101kkAsavUxEAkWsXnMwGLEdUE3PXhVCq.u0;1;45;5;1;3;;1;;;Aufbau;DE;
101kkevkMYnkhGP9NLpAudHJtvw8N9CT8.u1;1;45;5;2;1;;2;;;Aufbau;DE;
101kkpWJfYLYNrp8afRyPsZ56sbr8wP4z.u2;1;45;6;1;1;;3;;;Aufbau;DE;
101y749Y7zvgUnzAtbgJ2MZJKuaCAFCxS;1;45;6;3;1;LAT.6.C.1.a;1;3;;Kompetenzstufe;DE;
101kWRpP6XLp4atMJNPYTJuUgvusuY2vH;1;45;6;4;4;LAT.6.D.4.b;1;3;;Kompetenzstufe;DE;
101AwcVWqm5nHvZWwsK43JSd4WNLBmaSt.a00;1;11;1;1;1;;1;1;00;Aufzaehlungspunkt;DE;können den Tonfall einer Stimme in der entsprechenden Situation deuten (z.B. Lautstärke, Geschwindigkeit, Stimmlage).
101RAgrHEc3J5a7qA2MYLN4uWynFsErdf.a01;1;11;1;1;1;;1;12;01;Aufzaehlungspunkt;DE;können eine Hörerwartung aufbauen und die nötige Ausdauer aufbringen, um einem längeren Hörbeitrag zu folgen.
101w6FdKBbmTmeYFkdSVuFrypPFsMzwrK.a00;1;11;1;2;1;;1;1;00;Aufzaehlungspunkt;DE;können einfache Aufträge und Erklärungen zu bekannten Sachthemen und Alltagssituationen verstehen und ausführen (z.B. alltägliche Abläufe).
101BkYEKJDbEFansx7VtD66VYcFCnnTuv.a00;1;11;1;2;1;;1;1;00;Aufzaehlungspunkt;DE;können Mitteilungen und Erklärungen verstehen und Aufträge ausführen.
101E4Fb7cHxKGW4fPeWRVrNWqqkdeyACD.a00;1;11;1;2;1;;1;2;00;Aufzaehlungspunkt;DE;können unter Anleitung wichtige, auch implizite Informationen eines Hörtextes verstehen und wiedergeben (z.B. Bericht, Vortrag, Hörspiel).
101kthNZ8URAq3h6tsn79tS7PPmTVxGvK.a00;1;11;1;3;1;;1;1;00;Aufzaehlungspunkt;DE;können Gesprächen folgen und dabei ihre Aufmerksamkeit nonverbal (z.B. Mimik, Körpersprache), paraverbal (z.B. Intonation) und verbal (Worte) zeigen.
101dvXzqfDht9nk3EYy6sMm9UpUbyx5qN.a01;1;11;1;4;1;;1;1;01;Aufzaehlungspunkt;DE;können sich mithilfe konkreter Fragen über ein Gespräch und ihr Gesprächsverhalten austauschen.
1014C3G2txfa7nexsWnGVe2wzyCXc7Hkr.a01;1;11;1;4;1;;1;2;01;Aufzaehlungspunkt;DE;können sich unter Anleitung darüber austauschen, welche Wirkung ein Gesprächsbeitrag auf sie hat.
101646tyBZ5ARAJyHppVx8nA7fcT2Hcbv.a00;1;11;1;4;1;;1;3;00;Aufzaehlungspunkt;DE;können mithilfe von Leitfragen das eigene Verständnis und den Aussagegehalt des Gesagten beurteilen.
101GrLBWq27rMnsHphtuqFwe8vt2GuGnX.a00;1;11;1;4;1;;1;3;00;Aufzaehlungspunkt;DE;können darüber nachdenken, wie sie einen Hörtext, Film oder Redebeitrag verstanden haben und welche Informationen für ihr Ziel besonders relevant sind.
101bHeGstHyhqKs6zcxpVMErkam5Ffr4A.a00;1;11;2;1;1;;1;12;00;Aufzaehlungspunkt;DE;erkennen häufig wiederkehrende Morpheme auf einen Blick (z.B. ver-, vor-, nach- als Vormorpheme, bekannte Stamm-Morpheme).
101HNbNUrNHJCS2qHqVyCTdP28xGmqTk2.a00;1;11;2;1;1;;1;2;00;Aufzaehlungspunkt;DE;können einen längeren geübten Text flüssig vorlesen.
101HNbNUrNHJCS2qHqVyCTdP28xGmqTk2.a01;1;11;2;1;1;;1;2;01;Aufzaehlungspunkt;DE;können Wörter bzw. Wortbilder, die ihnen vertraut sind, schnell erkennen (rezeptiver Wortschatz aktivieren).
1019CMEsRHHPHuvhnkEKGHzaZUNzPwrRW.a00;1;11;2;2;1;;1;1;00;Aufzaehlungspunkt;DE;können einfache Sachverhalte in Bildern und Aufträge in Bildform verstehen.
1019CMEsRHHPHuvhnkEKGHzaZUNzPwrRW.a02;1;11;2;2;1;;1;1;02;Aufzaehlungspunkt;DE;können erzählen, was sie durch Medien erfahren haben (z.B. Kindersendung, Film, Lernspiel).
1016TpxaaKrs4GdLGawpy54W7MnWPJqZk.a00;1;11;2;2;1;;1;1;00;Aufzaehlungspunkt;DE;können kurze Sätze zu einem Sachthema mit Bild-Unterstützung oder unter Anleitung verstehen.
101yFJ3KK9h9bdHKrmC8xXWe7hWmJ6eVN.a02;1;11;2;2;1;;1;1;02;Aufzaehlungspunkt;DE;können mithilfe von gezielten Fragen einen einfachen Sachtext als Ganzes verstehen und wichtige Informationen entnehmen.
1013CWUh4HJDbgfFzA694mKTu25pXUzkV.a03;1;11;2;2;1;;1;2;03;Aufzaehlungspunkt;DE;können in kurzen Sachtexten mit Unterstützung Wesentliches markieren und Unklarheiten kennzeichnen.
101Tff25JX2quHYgrUr3zVJzHpBPedApf.a02;1;11;2;2;1;;1;2;02;Aufzaehlungspunkt;DE;können mithilfe von zielgerichteten Fragen naheliegende implizite Informationen erschliessen und Abbildungen und Text zueinander in Bezug setzen.
101Fn8MpkwPnyrcgfwSRpVqs6azbruVnv.a00;1;11;2;3;1;;1;1;00;Aufzaehlungspunkt;DE;können erzählte und vorgelesene Texte verstehen und darin den Handlungsstrang erkennen (z.B. kleine Geschichte, Bilderbuch, Vers, Abzählreim).
101A83qRWdYVAdnebAuE8yaV63GE8VLAx.a01;1;11;2;3;1;;1;1;01;Aufzaehlungspunkt;DE;können sich unter Anleitung zentrale Handlungen, Orte und Figuren in kurzen Geschichten bildlich vorstellen und mit der eigenen Lebenswelt in Verbindung bringen.
101A83qRWdYVAdnebAuE8yaV63GE8VLAx.a03;1;11;2;3;1;;1;1;03;Aufzaehlungspunkt;DE;kennen die Bibliothek als Ort mit reichhaltigem Leseangebot und können unter Anleitung Hörbücher, Bücher und andere Medien auswählen.
101DKNnUg9zbUXcfw4K2zvLRcYDAby6my.a00;1;11;2;3;1;;1;12;00;Aufzaehlungspunkt;DE;können ihr Textverständnis zeigen, indem sie einen Text gestaltend vorlesen (z.B. einzelne Figuren stimmlich unterscheiden).
101n5hPu4FPnT7g3gANhVnWTvyFhAxq9Y.a03;1;11;2;3;1;;1;2;03;Aufzaehlungspunkt;DE;können ihr Textverständnis zeigen, indem sie einen Text gestaltend vorlesen, dass Unterschiede zwischen erzählend-beschreibenden Passagen und Figurenrede deutlich werden.
10168NX2ep9E87gxgSGWtgxAPxyr7YnPs.a00;1;11;2;3;1;;1;23;00;Aufzaehlungspunkt;DE;können mit Unterstützung typische Eigenschaften wie gerecht und ungerecht und Absichten der Figuren erschliessen, auch wenn diese nicht explizit erwähnt sind.
101aBGxpb6SLRARvdJFH5NLLp6xN3NnCx.a02;1;11;2;3;1;;1;3;02;Aufzaehlungspunkt;DE;können den für sie bedeutsamen Kerngedanken eines Gedichts formulieren.
101aBGxpb6SLRARvdJFH5NLLp6xN3NnCx.a03;1;11;2;3;1;;1;3;03;Aufzaehlungspunkt;DE;können ihren Wortschatz mithilfe der eigenen Lektüre differenzieren.
101453k5eKU2NsZ42wKMJepNMeqRP22N4.a02;1;11;2;4;1;;1;2;02;Aufzaehlungspunkt;DE;können beschreiben, unter welchen Voraussetzungen sie sich auf eine Lektüre einlassen und wie sie ins Lesen versinken können.
101Bkq3275g6xh5Z9r8pbnzYvEdUzkvp8.a00;1;11;3;1;1;;1;2;00;Aufzaehlungspunkt;DE;können das Zusammenspiel von Verbalem, Paraverbalem und Nonverbalem gestalten.
101S3JYnzprNNWZJLWgPE3PADZqJVMMBh.a03;1;11;3;1;1;;1;3;03;Aufzaehlungspunkt;DE;können Wörter, Wendungen und Satzmuster in für sie neuen Situationen angemessen verwenden.
101HMkZ6KP8wSGsqSFuxyvamnyPEg7RpY.a00;1;11;3;2;1;;1;1;00;Aufzaehlungspunkt;DE;können Beobachtungen wiedergeben und einfache Sachverhalte mit Unterstützung beschreiben.
101qPJ7R5kM9C4HhqTcKsp3X4XptkRR5y.a00;1;11;3;2;1;;1;1;00;Aufzaehlungspunkt;DE;können sich in Mundart und Standardsprache ausdrücken, wobei erstsprachliche und mundartliche Elemente selbstverständlich sind.
101qPJ7R5kM9C4HhqTcKsp3X4XptkRR5y.a02;1;11;3;2;1;;1;1;02;Aufzaehlungspunkt;DE;können kurze Gedichte vortragen (z.B. Abzählverse, Reime, Sprüche) .
101Fnqg2t958Py9zWc588R4xV4vJRX6wn.a01;1;11;3;2;1;;1;12;01;Aufzaehlungspunkt;DE;können mithilfe eines Schemas ihre Arbeitsergebnisse und Gedanken vortragen (z.B. vorgegebene Textbausteine, Ablauf).
101htrFLHBpvGcXNLLkPXwTZSh7d79pHd.a02;1;11;3;2;1;;1;2;02;Aufzaehlungspunkt;DE;können Arbeitsergebnisse der Klasse präsentieren.
101KTPkFCRHJxn9XuUp9mzPtRrw55MA9V.a00;1;11;3;2;1;;1;23;00;Aufzaehlungspunkt;DE;können mit Unterstützung Sachthemen in Büchern und im Internet recherchieren, auswählen, strukturieren und ihr Wissen präsentieren (z.B. Sachvortrag, Beschreibung, Bericht, Podcast).
101m4AyrYAHtp2YXevS9AVt6G6HM3zrh5.a02;1;11;3;2;1;;1;3;02;Aufzaehlungspunkt;DE;können Arbeitsergebnisse und Sachthemen der Klasse strukturiert präsentieren und die wesentlichen Aspekte hervorheben sowie dabei Medien ziel- und adressatenorientiert nutzen.
101Aa5vBPKCfY99YyMEDpDFkHTbmmkLed.a00;1;11;3;2;1;;1;3;00;Aufzaehlungspunkt;DE;können sich in der Standardsprache gewandt und sicher ausdrücken, wobei nur selten störende Fehlleistungen auftreten.
101fqZLmUp9hhTXsuxdEb7YCRbcvpsHGH.a01;1;11;3;3;1;;1;1;01;Aufzaehlungspunkt;DE;können in einer vertrauten, selbstgewählten Sprechrolle an einem Spiel aktiv teilnehmen.
101pqNgyrNhkPUH4a4hCFeX7wLZdphzmP.a01;1;11;3;3;1;;1;1;01;Aufzaehlungspunkt;DE;können sich an einfachen, kurzen Gesprächen beteiligen.
1014k8ybLBRkqhBL8zLnFc8TSe8aD5dtJ.a02;1;11;3;3;1;;1;1;02;Aufzaehlungspunkt;DE;können einfache Alltagsgespräche selbstständig führen und Medien nutzen, um bestehende Kontakte zu pflegen (z.B. Telefongespräch mit Bekannten) .
101aYxZqRWCysCp93ZrM3zbJLDAw2T7Na.a01;1;11;3;3;1;;1;2;01;Aufzaehlungspunkt;DE;können eigene Gesprächsbeiträge aufschieben, damit andere ihren Beitrag zu Ende führen können.
101E6keGHc4SU3KGxJZMePnCqEayEyc2C.a00;1;11;3;3;1;;1;23;00;Aufzaehlungspunkt;DE;können in Konsens- und Konfliktgesprächen ihre eigene Meinung in Mundart und Standardsprache zum Ausdruck bringen und von sich aus mit einem Argument stützen.
101sDupvPVpdCrrsYvAyX24eK8CztacNe.a01;1;11;3;3;1;;1;3;01;Aufzaehlungspunkt;DE;kennen wichtige Aspekte eines Vorstellungsgesprächs (z.B. Ablauf, Auftreten, Gesprächsregeln) und können diese in einem gespielten Vorstellungsgespräch anwenden.
101Jx8ph8MwKeuMR2Tu6gdcvCRytJTcTy.a01;1;11;3;3;1;;1;3;01;Aufzaehlungspunkt;DE;können in Mundart und Standardsprache Gesprächsbeiträge und Argumente aufgreifen und ihre eigenen Argumente darauf beziehen.
101Jx8ph8MwKeuMR2Tu6gdcvCRytJTcTy.a03;1;11;3;3;1;;1;3;03;Aufzaehlungspunkt;DE;können sich in einem gespielten Vorstellungsgespräch überzeugend präsentieren und Antworten auf unerwartete Fragen finden.
101nTUPRkHDGxDK8DMUPGfqAqtnRUTS8F.a00;1;11;3;3;1;;1;3;00;Aufzaehlungspunkt;DE;können ein Gespräch moderieren (vorbereiten, durchführen, auswerten).
101wJwJUbEpybzKyz9WxTcmMJSG5rrueZ.a03;1;11;3;3;1;;1;3;03;Aufzaehlungspunkt;DE;können ein Gespräch mit unbekannten Personen eröffnen.
101NyNhs4FRya5J6HcPhqFkPnYt6XFc94.a00;1;11;3;4;1;;1;23;00;Aufzaehlungspunkt;DE;können mithilfe von Leitfragen über die Gesprächsleitung einer Gruppenarbeit nachdenken und Verbesserungsvorschläge machen.
101UnCE7cnaVZDCW6HTZGHTTB8AWr3aeX.a00;1;11;3;4;1;;1;3;00;Aufzaehlungspunkt;DE;können mithilfe von Rückfragen beschreiben, welche Vorgehensweisen oder Sprechstrategien sie angewendet haben, um ihre Meinung zu vertreten.
101P2v5hN6nu598fLSTcLREHvetJ3AHgq.a01;1;11;4;1;1;;1;1;01;Aufzaehlungspunkt;DE;können einzelne Laute heraushören, diese den passenden Buchstaben zuordnen und einzelne Wörter lautgetreu verschriften.
1014JbVGvddKHG5MgFBdvBCEh9gvReGJd.a00;1;11;4;1;1;;1;2;00;Aufzaehlungspunkt;DE;können die Buchstabenabläufe in einer teilverbundenen oder verbundenen Schrift schreiben.
102L5VUTDJWRMHC4G6VJ75eK27ZRh5aXw.a01;1;11;4;1;1;;1;2;01;Aufzaehlungspunkt;DE;können in einem dem Formulieren dienlichen Tempo mit verschiedenen Schreibgeräten leserlich schreiben bzw. beherrschen die dafür nötige Feinmotorik (von Hand und mit der Tastatur).
101knT4rW2yzNeXZU8HpgwqJaMDEPNqgp.a01;1;11;4;1;1;;1;3;01;Aufzaehlungspunkt;DE;können den entsprechenden Wortschatz (z.B. textverknüpfende Mittel) aktivieren, um Sätze und Texte angemessen zu strukturieren.
101NWHw8DZbLk2JhLURhBrnUtKpqm3f7z.a00;1;11;4;2;1;;1;23;00;Aufzaehlungspunkt;DE;kennen vielfältige Textmuster (z.B. poetische Formen, Zusammenfassung, Interview, E-Mail, Portfolio, Plakat, Wandzeitung, Präsentationsfolien), um sie für das eigene Schreiben nutzen zu können.
1014H3rcAhKApCCJbVaFmJqe6ACnZXcJq.a02;1;11;4;2;1;;1;3;02;Aufzaehlungspunkt;DE;kennen alle Teile von Bewerbungsunterlagen (Lebenslauf, Bewerbungsbrief).
10142839d2JkbNSxFF7VqepbZdfFJAuwf.a01;1;11;4;3;1;;1;1;01;Aufzaehlungspunkt;DE;können beschreiben, woher sie Informationen erhalten (z.B. Printmedien, Fernsehen, Internet).
101U2AmTMfdRvphSPdTfqmXsCP5VN5FVP.a01;1;11;4;3;1;;1;2;01;Aufzaehlungspunkt;DE;können verschiedene Recherchiertechniken einsetzen, um die Inhalte für einen Sachtext zu erarbeiten und den Text zu planen.
101s8ZzpaMYuvAfD8SGanhXTs4wDKzSW3.a00;1;11;4;3;1;;1;3;00;Aufzaehlungspunkt;DE;können Strategien zur Ideenfindung und Planung selbstständig so einsetzen, dass sich diese gegenseitig unterstützen.
101s8ZzpaMYuvAfD8SGanhXTs4wDKzSW3.a01;1;11;4;3;1;;1;3;01;Aufzaehlungspunkt;DE;können Medien für den eigenen Lernprozess beim Ideenfinden und Planen selbstständig einsetzen (z.B. Sachbuch, Zeitschrift, Tool, soziales Netzwerk).
101yvzbkKcqNmh4exWMtKBqTXXMDz8B9z.a00;1;11;4;4;1;;1;12;00;Aufzaehlungspunkt;DE;können ihre Gedanken und Ideen in eine verständliche Abfolge bringen und in passende Worte fassen. Die Schreibsituation und der Schreibprozess werden dabei zunehmend eigenständig gestaltet.
101yvzbkKcqNmh4exWMtKBqTXXMDz8B9z.a02;1;11;4;4;1;;1;12;02;Aufzaehlungspunkt;DE;können ihre Texte auch am Computer entwerfen und Grundfunktionen eines Textverarbeitungsprogramms einsetzen (z.B. Elementen der Bedienungsoberfläche nutzen:  Datei öffnen, schreiben, speichern).
101KaEP7Vz6xKFfkdtgpcdGS2uHq6cCVa.a01;1;11;4;4;1;;1;3;01;Aufzaehlungspunkt;DE;kennen angemessene Vorgehensweisen, um Schreibblockaden zu überwinden (z.B. sich bewegen, etwas trinken, kritzeln, mit jemanden reden).
101KaEP7Vz6xKFfkdtgpcdGS2uHq6cCVa.a02;1;11;4;4;1;;1;3;02;Aufzaehlungspunkt;DE;können ihre Gedanken und Ideen im Text in eine verständliche und sinnvolle Abfolge bringen und eine gezielte Wirkung erzeugen.
101aH4vwBrpHp3SkbxVCTUPJ3rdY5bym5.a00;1;11;4;5;1;;1;2;00;Aufzaehlungspunkt;DE;können die Leserperspektive ansatzweise einnehmen (z.B. mit Leitfragen, Denkmuster).
101aNJhGeaREccKkf5p4UR9CF8uSEXPYA.a00;1;11;4;5;1;;1;3;00;Aufzaehlungspunkt;DE;können im Austausch mit anderen am Computer oder auf Papier positive Aspekte erkennen sowie Unstimmigkeiten in Bezug auf ihr Schreibziel und Textsortenvorgaben feststellen und mit Hilfsmitteln Alternativen finden (z.B. Wörterbuch, Internet).
101srMypRdquXMgYdKrgHPGyhkkSYgNDF.a00;1;11;4;5;1;;1;3;00;Aufzaehlungspunkt;DE;können einzelne Überarbeitungsprozesse am Computer und auf Papier selbstständig ausführen, reflektieren und zielführende Strategien für das inhaltliche Überarbeiten finden.
101bJFSEe9vYUC48fbWFWLk3PNkhn3zCA.a00;1;11;4;6;1;;1;3;00;Aufzaehlungspunkt;DE;können Texte sprachformal überarbeiten. Sie beachten dabei folgende Regeln inklusive wichtiger Ausnahmen: Wortstammregel, Doppelkonsonantenregel, Grossschreibung von konkreten und abstrakten Nomen sowie abgeleitete Nomen mit Nachmorphemen, Komma zwischen leicht erkennbaren Verbgruppen.
101bJFSEe9vYUC48fbWFWLk3PNkhn3zCA.a01;1;11;4;6;1;;1;3;01;Aufzaehlungspunkt;DE;können Wortschreibungen kritisch hinterfragen und mit dem Schul-Wörterbuch oder mit Nachfragen klären.
101LAkvLPv3cFkDAnnHR3c7PqfL5zASRB.a02;1;11;4;7;1;;1;23;02;Aufzaehlungspunkt;DE;"können Möglichkeiten und Grenzen eines Korrekturprogramms reflektieren und erkennen mögliche Schwierigkeiten (z.B. Gross-/Kleinschreibung; Schreibungen akzeptieren und im Wörterbuch aufnehmen)."
101hNbKvytHP9x23VX2UwMYeGxtHPqsza.a00;1;11;4;7;1;;1;3;00;Aufzaehlungspunkt;DE;können im Austausch mit anderen mithilfe von Kriterien einzelne Qualitäten ihres Textes besprechen, einschätzen und reflektieren und über die Qualität der Alternativen nachdenken.
1017JKYqqWJfyzphVEYdfTzWUz6dAU4Cr.a00;1;11;4;7;1;;1;3;00;Aufzaehlungspunkt;DE;können im Austausch mit anderen über ihre Texte ihr Repertoire an Schreibstrategien reflektieren und ausbauen.
101NNzPqGxgLaDSgufLErkgfP295n34Jv.a01;1;11;5;1;1;;1;1;01;Aufzaehlungspunkt;DE;können ansatzweise ihr Vorgehen beschreiben.
101uaFqkvu75b4HcVUrR4d3TFJGxYWPfX.a00;1;11;5;1;1;;1;2;00;Aufzaehlungspunkt;DE;können sprachliches Material aus einer vorgegebenen Sammlung auswählen oder dieses aus einer oder mehreren Sprachen selber erstellen (z.B. Laute, Klangbild anderer Sprachen, Wörter, Sätze, Piktogramme, Geheimschriften und andere Schriftarten, Redewendungen, Texte) und ihr Vorgehen nachvollziehbar beschreiben.
101uaFqkvu75b4HcVUrR4d3TFJGxYWPfX.a03;1;11;5;1;1;;1;2;03;Aufzaehlungspunkt;DE;können eigene Vermutungen über das untersuchte Sprachphänomen formulieren.
101b47Pn7MEAgZyFAkrkAwr4Jb4SE5C6c.a01;1;11;5;1;1;;1;3;01;Aufzaehlungspunkt;DE;können ihr Vorgehen beim Sammeln, Auswählen und Ordnen begründen (z.B. im Vergleich von zwei Phänomenen in einer Sprache oder von einem Phänomen in zwei Sprachen) und die verschiedenen Lösungen miteinander vergleichen.
101LKpBqFRw6uxtGNgBmvbXuHLxkNtztF.a02;1;11;5;2;1;;1;2;02;Aufzaehlungspunkt;DE;können verschiedene Sprachen untersuchen (z.B. in Bezug auf Grussformeln, auf politische Bildung, auf geschlechterbewusste Sprache, auf Gesprächsregeln in vergleichbaren Situationen, in Bezug auf Übersetzungsprobleme).
101WeafVpJJNcZDvckerXaRBmwwvErNb7.a01;1;11;5;4;1;;1;2;01;Aufzaehlungspunkt;DE;können erste Erfahrungen mit den Begriffen Präsens, Präteritum und Perfekt sammeln.
101WeafVpJJNcZDvckerXaRBmwwvErNb7.a02;1;11;5;4;1;;1;2;02;Aufzaehlungspunkt;DE;können den Begriff Wortstamm (Stamm-Morphem) verwenden und einfache Wortfamilien bilden.
101G5fpNdbuJZaJys2eqZVgkhrz3mFWkd.a02;1;11;5;4;1;;1;2;02;Aufzaehlungspunkt;DE;können Wortstamm (Stamm-Morphem) bestimmen und Wortfamilien bilden.
1016zUbTPcYBsxZn7pPqk2WTKNhrDk75S.a00;1;11;5;4;1;;1;23;00;Aufzaehlungspunkt;DE;kennen den Begriff Pronomen und können Pronomen in einer Liste von Pronomen nachschlagen.
1016zUbTPcYBsxZn7pPqk2WTKNhrDk75S.a02;1;11;5;4;1;;1;23;02;Aufzaehlungspunkt;DE;"können Erfahrungen mit den Begriffen: Futur und Plusquamperfekt; vier Fälle; Nominativ, Akkusativ, Dativ und Genitiv sammeln."
101bxEKDAm6XswCc3rNtx5DJ9rf5ar7Jq.a01;1;11;5;4;1;;1;3;01;Aufzaehlungspunkt;DE;können in typischen Fällen Nominativ, Akkusativ, Dativ und Genitiv mithilfe der Ersatzprobe bestimmen.
101AJtSwkKVUsABgYTtN38BDszBEFatXc.a03;1;11;5;4;1;;1;3;03;Aufzaehlungspunkt;DE;können Stamm-, Vor- und Nachmorphem bestimmen.
101M5ZnAFmAgymTc3CRxwJsEsCqXuJ8LF.a01;1;11;5;4;1;;1;3;01;Aufzaehlungspunkt;DE;können einen Verbenfächer bilden und formal die Satzglieder Nominal- und Präpositionalgruppe unterscheiden.
101PwaKC9UZstq32kXpAX4k9m49xxMdch.a00;1;11;5;5;1;;1;1;00;Aufzaehlungspunkt;DE;können das ABC mit Unterstützung buchstabieren.
1017XYHgzTZdZddtx3zxG7ZJq2vPCuHxn.a00;1;11;5;5;1;;1;1;00;Aufzaehlungspunkt;DE;können Wörter lautlich segmentieren und verschriften Wörter daher lautlich vollständig, wenn auch nicht immer orthografisch korrekt.
1017XYHgzTZdZddtx3zxG7ZJq2vPCuHxn.a02;1;11;5;5;1;;1;1;02;Aufzaehlungspunkt;DE;können das ABC auswendig buchstabieren, um es für das Nachschlagen von Wörtern im Schul-Wörterbuch zu nutzen.
101Z6PKKPtxsfpFpC7a4TMVVvKSK9GSWR.a03;1;11;5;5;1;;1;2;03;Aufzaehlungspunkt;DE;"können folgende Rechtschreibregeln in dafür konstruierten Übungen anwenden, wobei die Regel jeweils vorliegt und keine Ausnahmen vorkommen: ie-Regel; ck-/tz-Regel; f-/v-Regel und e-/ä-Schreibung; Komma bei Aufzählungen von Einzelwörtern; Anführungszeichen bei direkter Rede (ohne Einschübe) mithilfe einer grafischen Vorlage."
101W3VXE2G4KNF8UGUC5ytEbhRJYNzuL8.a01;1;11;6;1;1;;1;1;01;Aufzaehlungspunkt;DE;können in Begleitung die Bibliothek in der Schule besuchen und ihre Lieblingsbücher finden und einzelne Aspekte der Geschichten (z.B. Figuren, Orte) in einfachen Formen von Lesetagebüchern festhalten.
101gLv9EBz6gu8xp6zgc6sCKZrucdtvZc.a00;1;11;6;1;1;;1;2;00;Aufzaehlungspunkt;DE;können die Sichtweise einzelner Figuren erkennen und sich in sie hineinversetzen (z.B. indem sie die Figuren darstellend spielen).
101N4ckVh577Jdbmbfssymp9MJbubwcXf.a01;1;11;6;1;1;;1;3;01;Aufzaehlungspunkt;DE;können einzelne Textteile in eine logische Abfolge bringen, um den Aufbau des literarischen Textes zu verstehen.
101N4ckVh577Jdbmbfssymp9MJbubwcXf.a02;1;11;6;1;1;;1;3;02;Aufzaehlungspunkt;DE;können ihre Gedanken und Gefühle beim Lesen eines literarischen Textes reflektieren (z.B. im Lesetagebuch).
101mn3NWBrrggy9tbZFhLeN5RSLBtPgur.a01;1;11;6;1;1;;1;3;01;Aufzaehlungspunkt;DE;können detailliert mit Bezug zum Text darstellen, wie Figuren, Orte oder Handlungen der Geschichte auf sie wirken.
101L35CeNs6cge6UDSeb3tf8qunUepwrR.a00;1;11;6;1;2;;1;1;00;Aufzaehlungspunkt;DE;können unter Anleitung einzelne Figuren aus Geschichten beschreiben und darüber sprechen, was ihnen an der Figur/Geschichte gefällt.
101L8ypDdmAgDmVL87BbEyZBx2Cgf8KZT.a01;1;11;6;1;2;;1;2;01;Aufzaehlungspunkt;DE;können unter Anleitung beschreiben, wie Figuren, Orte oder Handlungen auf sie wirken.
101ZFkkhEZbxYh3HLvBufnuRw6KhvD2pk.a00;1;11;6;1;2;;1;3;00;Aufzaehlungspunkt;DE;können Nicht-Verstandenes erkennen, reflektieren und sind bereit, es im Gespräch zu formulieren. Sie halten die sich daraus ergebenden Ungereimtheiten und Ambivalenzen aus.
101Hnf6hEf7xPfVTLVxgJuJmSNwD9hUa9.a00;1;11;6;2;1;;1;23;00;Aufzaehlungspunkt;DE;entwickeln Interesse für literarische Texte der Kinder- und Jugendliteratur aus verschiedenen Zeiten und Kulturen. Sie können diese Texte in Bezug zur eigenen Zeit und Kultur setzen.
101Hnf6hEf7xPfVTLVxgJuJmSNwD9hUa9.a01;1;11;6;2;1;;1;23;01;Aufzaehlungspunkt;DE;können erkennen, wie Autor/innen sprachlich gestalten. Sie können dabei unter Anleitung sprachliche Muster für ihr eigenes Schreiben nutzen (z.B. Wortwahl, Wendungen, Satzmuster) und reflektieren eigene Gestaltungsprobleme (z.B. Ideen finden, Texte überarbeiten).
101eMycKymD2V9KWtxrdPqvFVxBXFEvv8.a00;1;11;6;2;1;;1;3;00;Aufzaehlungspunkt;DE;kennen mehrere Werke einer ausgewählten Autorin/eines ausgewählten Autors und können diese in Bezug zu deren Zeit und Kultur setzen.
101EWJtRFVfySwAFxDXS89y5abamqMpqB.a00;1;11;6;3;1;;1;3;00;Aufzaehlungspunkt;DE;können sich mit unvertrauten literarischen Texten auseinandersetzen (z.B. aus einer anderen Zeit, Theater, unbekanntes Filmgenre) und sich darüber austauschen.
